SuburbID;Country;Province;SuburbName;PostCode;Latitude;Longitude
9232;South Africa;Northern Cape;Sishen;;-27.783333;22.983333
9233;South Africa;Eastern Cape;Sisuza;;-31.266667;29.133333
9234;South Africa;Eastern Cape;Sitana;;-30.743651;28.848929
9235;South Africa;Eastern Cape;Sitatwini;;-32.084497;28.606421
9236;South Africa;KwaZulu Natal;Sitebe;;-29.101135;31.419987
9237;South Africa;Eastern Cape;Sitebe;;-31.748662;28.305058
9238;South Africa;Eastern Cape;Sithaleni;;-30.982236;28.650544
9239;South Africa;Eastern Cape;Sithana;;-31.187262;28.473903
9240;South Africa;Eastern Cape;Sithangameni;;-31.035208;28.81015
9241;South Africa;KwaZulu Natal;Sithunjwana;;-29.641765;29.831254
9242;South Africa;Eastern Cape;Sitishini;;-32.048637;28.508513
9243;South Africa;KwaZulu Natal;Sitofela;;-29.613813;29.684649
9244;South Africa;Eastern Cape;Sitoleni;;-31.491394;28.081747
9245;South Africa;Eastern Cape;Sitoromo;;-30.416106;27.533015
9246;South Africa;Eastern Cape;Sitoza;;-31.595069;28.189182
9247;South Africa;Eastern Cape;Sitshayelweni;;-31.458422;29.340721
9248;South Africa;KwaZulu Natal;Situndu;;-29.883333;30.816667
9249;South Africa;KwaZulu Natal;Sivivaneni;;-28.1;32.05
9250;South Africa;Eastern Cape;Sivivane;;-30.941169;28.791841
9251;South Africa;KwaZulu Natal;Sivule;;-27.316667;31.416667
9252;South Africa;KwaZulu Natal;Siweni;;-27.104605;32.143132
9253;South Africa;Eastern Cape;Sixambust;;-31.859429;29.112748
9254;South Africa;Eastern Cape;Sixambuzi;;-31.859429;29.112748
9255;South Africa;Eastern Cape;Sixhotyeni;;-30.825093;29.200696
9256;South Africa;Eastern Cape;Sixonkxweni;;-31.913328;28.933458
9257;South Africa;Eastern Cape;Sixotgeni;;-30.915477;28.371947
9258;South Africa;Eastern Cape;Sixotyeni;;-31.916667;27.583333
9259;South Africa;Eastern Cape;Sixuzulu;;-31.607219;28.336785
9260;South Africa;Mpumalanga;Siyabuswa;;-25.113194;29.044538
9261;South Africa;KwaZulu Natal;Siyakhathala;;-28.093496;30.786114
9262;South Africa;Eastern Cape;Siyalweni;;-30.644303;28.533722
9263;South Africa;Eastern Cape;Siyate;;-31.080302;29.124694
9264;South Africa;KwaZulu Natal;Sizabantu;;-27.833333;31.816667
9265;South Africa;Eastern Cape;Sizindini;;-30.954219;29.545695
9266;South Africa;Eastern Cape;Sizini;;-32.070115;28.362551
9267;South Africa;Free State;Skaapkraal;;-30.084904;26.67018
9268;South Africa;Free State;Skandinawiëdrif;;-26.939292;27.051882
9269;South Africa;Free State;Skatfontein;;-30.385114;26.784191
9270;South Africa;Limpopo;Skeenshoek;;-22.916667;29.05
9271;South Africa;Northern Cape;Skeerhok;;-29.068215;21.413348
9272;South Africa;Northern Cape;Skeerwater;;-27.693349;22.367795
9273;South Africa;Free State;Skemer;;-30.017256;25.633716
9274;South Africa;Western Cape;Skerpenhevwel;;-33.783333;19.616667
9275;South Africa;Northern Cape;Skerpioenkolk;;-30.033333;20.233333
9276;South Africa;Northern Cape;Skerpioenpunt;;-28.878104;22.083103
9277;South Africa;Northern Cape;Skerploenpunt;;-28.878104;22.083103
9278;South Africa;Free State;Skietboek;;-30.573467;26.494813
9279;South Africa;Eastern Cape;Skietfontein;;-31.68383;26.599632
9280;South Africa;Northern Cape;Skietfontein;;-30.963422;22.097055
9281;South Africa;Free State;Skiethoek;;-30.132913;26.326545
9282;South Africa;Eastern Cape;Skietlegte;;-31.662126;25.534288
9283;South Africa;Eastern Cape;Skikplaas;;-31.880248;25.974147
9284;South Africa;Eastern Cape;Skilderkrans;;-31.016847;25.983029
9285;South Africa;Mpumalanga;Skilpadfontein;;-25.014225;28.783647
9286;South Africa;Western Cape;Skilpadgat;;-34.15;21.55
9287;South Africa;Western Cape;Skipskop;;-34.556167;20.407939
9288;South Africa;Eastern Cape;Skisazana;;-30.522444;27.225982
9289;South Africa;North West;Skitter;;-27.14688;23.707849
9290;South Africa;Eastern Cape;Skoemansdrif;;-31.064882;26.996195
9291;South Africa;Eastern Cape;Skoenmakerskop;;-34.040584;25.544203
9292;South Africa;Limpopo;Skoonoord;;-24.752526;29.982786
9293;South Africa;Free State;Skoonsig;;-29.334867;26.722477
9294;South Africa;Free State;Skoonvlakte;;-29.433999;25.676877
9295;South Africa;Mpumalanga;Skukuza;;-24.989528;31.585699
9296;South Africa;Limpopo;Skullpoint;;-22.55;30.183333
9297;South Africa;Northern Cape;Skulpfontein;;-30.1;17.183333
9298;South Africa;Eastern Cape;Slaapkop;;-31.69703;25.856623
9299;South Africa;Free State;Slabberts;;-28.434415;28.186525
9300;South Africa;North West;Slagboom;;-25.028433;28.005203
9301;South Africa;Free State;Slagterskop;;-30.211095;25.840438
9302;South Africa;Free State;Slangfontein;;-29.434233;26.562112
9303;South Africa;Western Cape;Slanghoek;;-33.633333;19.216667
9304;South Africa;KwaZulu Natal;Slaters;;-30.633333;29.75
9305;South Africa;KwaZulu Natal;Slaters Store;;-30.633333;29.75
9306;South Africa;KwaZulu Natal;Slates Drift;;-27.8;30.266667
9307;South Africa;Eastern Cape;Sleeohoek;;-31.654195;26.31978
9308;South Africa;Mpumalanga;Sleutelfontein;;-25.06324;28.919715
9309;South Africa;North West;Slough;;-26.85787;23.366304
9310;South Africa;North West;Slurry;;-25.815552;25.843797
9311;South Africa;Free State;Smaldeel;;-30.202512;26.365939
9312;South Africa;Eastern Cape;Smaldeel;;-31.032733;26.027386
9313;South Africa;North West;Smauswane;;-27.272975;23.603994
9314;South Africa;Eastern Cape;Smiling Valley;;-31.019071;26.784483
9315;South Africa;Free State;Smithfield;;-30.213664;26.530699
9316;South Africa;Eastern Cape;Smithfield;;-31.583333;25.766667
9317;South Africa;Northern Cape;Smith's Mine;;-28.25;24.516667
9318;South Africa;Eastern Cape;Smithsriviere;;-31.777496;26.589277
9319;South Africa;Northern Cape;Smits Kraal;;-28.65;22.8
9320;South Africa;Eastern Cape;Smitsrust;;-30.738729;26.323818
9321;South Africa;Eastern Cape;Snakefield;;-30.216667;28.966667
9322;South Africa;Eastern Cape;Sneezewood;;-30.247914;29.622535
9323;South Africa;Mpumalanga;Snymansbult;;-25.665502;30.800726
9324;South Africa;Eastern Cape;Snymanskraal;;-31.329992;26.817982
9325;South Africa;North West;Snymansvlei;;-25.65;26.15
9326;South Africa;KwaZulu Natal;Sobabili;;-29.066667;29.716667
9327;South Africa;KwaZulu Natal;Sobamdlovu;;-28.852352;31.911726
9328;South Africa;KwaZulu Natal;Sobantu;;-29.6;30.433333
9329;South Africa;KwaZulu Natal;Soberton;;-29.361073;31.114067
9330;South Africa;Limpopo;Sodoma;;-23.508695;28.732823
9331;South Africa;Northern Cape;Soebatsfontein;;-30.118482;17.592344
9332;South Africa;Limpopo;Soekmekaar;;-23.492459;29.942164
9333;South Africa;Limpopo;Soetdorings;;-23.366667;29.4
9334;South Africa;Free State;Soetfontein;;-29.6;26.25
9335;South Africa;Eastern Cape;Soetfontein;;-31.011119;26.678623
9336;South Africa;Limpopo;Soetvelde;;-24.726156;29.743045
9337;South Africa;Free State;Soetvlei;;-29.220089;26.046649
9338;South Africa;Free State;Solferino;;-30.298857;26.971342
9339;South Africa;Limpopo;Solitude;;-22.533333;30.3
9340;South Africa;Limpopo;Solomondale;;-23.733333;29.65
9341;South Africa;Eastern Cape;Somabadi;;-30.580979;28.603067
9342;South Africa;Mpumalanga;Somerplaats;;-25.2;30.566667
9343;South Africa;Eastern Cape;Somerset East;;-32.721727;25.588041
9344;South Africa;Eastern Cape;Somerset-Oos;;-32.721727;25.588041
9345;South Africa;KwaZulu Natal;Somerset;;-27.918959;32.261794
9346;South Africa;Limpopo;Somerset;;-24.914128;31.368749
9347;South Africa;Western Cape;Somersetwes;;-34.079375;18.85699
9348;South Africa;Western Cape;Somerset West;;-34.079375;18.85699
9349;South Africa;Free State;Somersvlakte;;-30.122985;26.292856
9350;South Africa;Eastern Cape;Somerton;;-31.15737;28.38732
9351;South Africa;KwaZulu Natal;Somkele;;-28.316667;32.1
9352;South Africa;Northern Cape;Sommas;;-30.166667;17.233333
9353;South Africa;Northern Cape;Somnaas;;-30.166667;17.233333
9354;South Africa;KwaZulu Natal;Somshoek;;-28.519381;30.208682
9355;South Africa;Free State;Sonderlaag;;-29.350014;25.818255
9356;South Africa;Northern Cape;Sonderpan-Oos;;-29.151098;21.877676
9357;South Africa;Northern Cape;Sonderwaterkraal;;-31.864663;19.072308
9358;South Africa;Gauteng;Sonderwater;;-25.689545;28.542572
9359;South Africa;Eastern Cape;Sonkana;;-32.5;28.15
9360;South Africa;Gauteng;Sonlandpark;;-26.611873;27.903991
9361;South Africa;Free State;Sonneblom;;-30.048838;26.80004
9362;South Africa;Eastern Cape;Sonneblom;;-30.698436;26.82259
9363;South Africa;Gauteng;Sonnedal;;-26.033333;27.9
9364;South Africa;Eastern Cape;Sonnig;;-31.335215;25.549461
9365;South Africa;Free State;Sonop;;-29.902939;26.388605
9366;South Africa;Eastern Cape;Sonop;;-33.366667;23.683333
9367;South Africa;North West;Sonop;;-25.649845;27.696935
9368;South Africa;Northern Cape;Sonop Veepos;;-29.720666;21.625969
9369;South Africa;Western Cape;Sonquasdrif;;-33.342928;18.975061
9370;South Africa;Free State;Sonskyn;;-29.39539;26.222627
9371;South Africa;Eastern Cape;Sonskyn;;-31.656918;26.553095
9372;South Africa;Western Cape;Sonskyn;;-33.894691;23.160741
9373;South Africa;Northern Cape;Sonstraal;;-27.12138;22.464318
9374;South Africa;Western Cape;Sonstraal;;-33.844689;18.663242
9375;South Africa;Gauteng;Sophiatown;;-26.17465;27.974209
9376;South Africa;Free State;Sorgvliet;;-29.503143;25.524089
9377;South Africa;Eastern Cape;Sorgvliet;;-31.232521;25.721983
9378;South Africa;Gauteng;Soshanguve;;-25.472878;28.099189
9379;South Africa;Eastern Cape;Soto;;-32.696701;28.129954
9380;South Africa;North West;Soutbos;;-26.15;23.983333
9381;South Africa;Eastern Cape;South African National Tuberculosis Settlement;;-31.566667;28.8
9382;South Africa;KwaZulu Natal;Southbroom;;-30.914139;30.32701
9383;South Africa;Eastern Cape;Southdene;;-33.983333;25.616667
9384;South Africa;Gauteng;Southdene;;-26.412027;27.37169
9385;South Africa;Eastern Cape;South End;;-33.973393;25.620363
9386;South Africa;Eastern Cape;Southernwood;;-33.002237;27.902545
9387;South Africa;North West;Southey;;-26.77709;24.016014
9388;South Africa;Eastern Cape;Southeyville;;-31.797216;27.462343
9389;South Africa;Western Cape;Southfield;;-34.033874;18.485929
9390;South Africa;Free State;South Holme;;-29.076916;26.11213
9391;South Africa;KwaZulu Natal;Southport;;-30.678818;30.505539
9392;South Africa;Eastern Cape;South Sand Bluff;;-31.317908;29.972788
9393;South Africa;Eastern Cape;Southwell;;-31.152154;25.943985
9394;South Africa;Free State;Soutpan;;-28.71901;26.066141
9395;South Africa;Gauteng;Soutpan;;-25.407222;28.103056
9396;South Africa;North West;Soutpomp;;-26.577609;22.945884
9397;South Africa;Northern Cape;Soutputs;;-29.011955;22.235096
9398;South Africa;Northern Cape;Soutrivier;;-29.416667;20.25
9399;South Africa;Western Cape;Soutrivier;;-33.932547;18.466182
9400;South Africa;Eastern Cape;Souvereign;;-31.54397;25.887204
9401;South Africa;KwaZulu Natal;Sovane;;-27.654362;31.79441
9402;South Africa;Gauteng;Soweto;;-26.267812;27.858492
9403;South Africa;Eastern Cape;Spandau;;-32.266809;24.531574
9404;South Africa;Eastern Cape;Spandauville;;-32.266809;24.531574
9405;South Africa;Eastern Cape;Sparkling Hills;;-32.85;28.066667
9406;South Africa;KwaZulu Natal;Sparks;;-29.834876;30.975428
9407;South Africa;Mpumalanga;Sparta;;-24.797841;31.499561
9408;South Africa;Northern Cape;Speelmanshoek;;-30.461481;17.911396
9409;South Africa;Western Cape;Speelmansrivier;;-34.229316;19.557839
9410;South Africa;Free State;Speranza;;-28.819644;25.131943
9411;South Africa;Free State;Sperville;;-29.166667;26.333333
9412;South Africa;KwaZulu Natal;Spesbona;;-28.636132;31.348748
9413;South Africa;Eastern Cape;Spes Bona;;-30.767992;25.926367
9414;South Africa;Northern Cape;Spesbona;;-29.782808;21.771269
9415;South Africa;Western Cape;Spes Bona;;-33.1;19.8
9416;South Africa;Free State;Spetfontein;;-30.2;26.966667
9417;South Africa;Gauteng;Sphinx;;-25.605556;28.213333
9418;South Africa;Western Cape;Spies;;-33.469249;22.260986
9419;South Africa;Mpumalanga;Spinnekop;;-26.783333;30.633333
9420;South Africa;KwaZulu Natal;Spinnies;;-28.637406;30.893979
9421;South Africa;KwaZulu Natal;Spitskop;;-30.340057;29.497758
9422;South Africa;Free State;Spitskop;;-29.035675;26.776671
9423;South Africa;Eastern Cape;Spitskop;;-30.664541;26.005379
9424;South Africa;Mpumalanga;Spitskop;;-26.480283;29.9241
9425;South Africa;Limpopo;Spitskop;;-25.016667;29.783333
9426;South Africa;Western Cape;Spitskop;;-34.325972;20.38142
9427;South Africa;Mpumalanga;Spitspunt;;-24.95;28.916667
9428;South Africa;KwaZulu Natal;Spitzkop;;-29.33808;30.232906
9429;South Africa;Free State;Spitzkop;;-29.333333;25.833333
9430;South Africa;Northern Cape;Spitzkop;;-28.167481;24.471483
9431;South Africa;Western Cape;Spitzkop;;-34.325972;20.38142
9432;South Africa;Free State;Spreeufontein;;-30.099104;25.902262
9433;South Africa;Eastern Cape;Spreeufontein;;-31.733333;26.516667
9434;South Africa;Free State;Springbokfontein;;-30.435679;25.983169
9435;South Africa;Northern Cape;Springbok Fontein;;-29.664336;17.886495
9436;South Africa;North West;Springbokpan;;-26.121798;25.774708
9437;South Africa;Free State;Springbok;;-29.305172;25.576718
9438;South Africa;Mpumalanga;Springbok;;-26.054315;29.332055
9439;South Africa;Northern Cape;Springbok;;-29.664336;17.886495
9440;South Africa;Western Cape;Springbok;;-33.616667;18.516667
9441;South Africa;Gauteng;Springfield Collieries;;-26.598058;27.942572
9442;South Africa;KwaZulu Natal;Springfield Flats;;-29.81239;30.986397
9443;South Africa;KwaZulu Natal;Springfield;;-29.033333;29.616667
9444;South Africa;Free State;Springfield;;-28.532822;27.525494
9445;South Africa;Eastern Cape;Springfield;;-31.170425;25.598782
9446;South Africa;Free State;Springfontein;;-29.427063;26.905225
9447;South Africa;Eastern Cape;Springfontein;;-30.647786;25.901277
9448;South Africa;Eastern Cape;Mgxojeni;;-30.634217;28.856315
9449;South Africa;Eastern Cape;Mgxumza;;-31.606053;27.45588
9450;South Africa;Limpopo;Mhalamhala;;-23.856729;31.754511
9451;South Africa;Mpumalanga;Mhlaba;;-24.893516;31.104601
9452;South Africa;Eastern Cape;Mhlabamnyama;;-31.073351;28.809749
9453;South Africa;Eastern Cape;Mhlabamnyana;;-31.073351;28.809749
9454;South Africa;Eastern Cape;Mhlabamyama;;-31.073351;28.809749
9455;South Africa;KwaZulu Natal;Mhlabatini;;-28.258556;31.440517
9456;South Africa;Eastern Cape;Mhlahlane;;-31.558915;28.690569
9457;South Africa;Eastern Cape;Mhlakotshane;;-31.736374;29.092043
9458;South Africa;Eastern Cape;Mhlangala;;-31.088408;28.988513
9459;South Africa;Eastern Cape;Mhlanga;;-31.051603;29.489554
9460;South Africa;KwaZulu Natal;Mhlangana;;-28.828178;30.315952
9461;South Africa;KwaZulu Natal;Mhlangana Mission;;-28.828178;30.315952
9462;South Africa;Eastern Cape;Mhlanganisweni;;-31.37612;28.998804
9463;South Africa;Eastern Cape;Mhlange;;-31.185558;29.69129
9464;South Africa;Eastern Cape;Mhlangeni;;-30.134118;29.003078
9465;South Africa;Eastern Cape;Mhlangura;;-32.001505;29.035498
9466;South Africa;Eastern Cape;Mhlani;;-31.416667;28.583333
9467;South Africa;KwaZulu Natal;Mhlatuze Flats;;-28.788389;31.943964
9468;South Africa;Eastern Cape;Mhlekwa;;-33.305066;27.12122
9469;South Africa;Eastern Cape;Mhlobo;;-31.95;27.433333
9470;South Africa;Eastern Cape;Mhlonyaneni;;-30.991044;29.208821
9471;South Africa;Eastern Cape;Mhlopekazi;;-31.727937;28.2297
9472;South Africa;Eastern Cape;Mhlopokazi;;-31.727937;28.2297
9473;South Africa;Mpumalanga;Mhloshana;;-25.809414;31.607426
9474;South Africa;Eastern Cape;Mhlumba;;-31.212421;29.568189
9475;South Africa;KwaZulu Natal;Mhlungwane;;-28.13414;30.855567
9476;South Africa;Mpumalanga;Mhluzi;;-25.750133;29.439929
9477;South Africa;Eastern Cape;Mhluzini;;-30.843716;29.255448
9478;South Africa;Eastern Cape;Mhlwazini;;-31.173933;29.764238
9479;South Africa;Eastern Cape;Mianyelwa;;-30.87066;29.913878
9480;South Africa;Limpopo;Mica;;-24.156955;30.830774
9481;South Africa;Eastern Cape;Michaeldene Christmas Vale;;-33.194127;27.611347
9482;South Africa;Free State;Michville;;-29.216667;24.583333
9483;South Africa;Free State;Middebult;;-26.836095;28.04942
9484;South Africa;Eastern Cape;Middelberg;;-31.334714;26.773396
9485;South Africa;Mpumalanga;Middelberg;;-25.775071;29.464821
9486;South Africa;Western Cape;Middelbosjesveld;;-33.9;19.666667
9487;South Africa;Free State;Middelbult;;-26.836095;28.04942
9488;South Africa;Free State;Middelburg;;-29.71296;26.783772
9489;South Africa;Eastern Cape;Middelburg;;-31.492849;25.00633
9490;South Africa;Mpumalanga;Middelburg;;-25.775071;29.464821
9491;South Africa;Free State;Middeldal;;-29.065882;26.836709
9492;South Africa;Free State;Middeldeel;;-29.065882;26.836709
9493;South Africa;Northern Cape;Middelerf;;-29.16102;21.516321
9494;South Africa;Free State;Middelfontein;;-29.810747;26.257547
9495;South Africa;Northern Cape;Middelfontein;;-30.965316;22.23386
9496;South Africa;Northern Cape;Middelfourieskolk;;-30.179789;22.207486
9497;South Africa;Northern Cape;Middel Koegas;;-29.287761;22.387855
9498;South Africa;Free State;Middelkroon;;-29.866667;26.383333
9499;South Africa;Northern Cape;Middel;;-29.283333;22.383333
9500;South Africa;Free State;Middelplaas;;-29.497427;26.919625
9501;South Africa;Eastern Cape;Middelplaas;;-31.56715;25.594312
9502;South Africa;Mpumalanga;Middelplaas;;-25.718079;31.550937
9503;South Africa;Western Cape;Middelplaas;;-33.370978;21.168285
9504;South Africa;Eastern Cape;Middelplaat;;-31.585593;25.916989
9505;South Africa;Western Cape;Middelplaats;;-33.52386;22.548744
9506;South Africa;Eastern Cape;Middelplass;;-31.35;25.666667
9507;South Africa;Free State;Middelpoort;;-29.3318;26.488571
9508;South Africa;Free State;Middelpunt;;-29.535875;27.157019
9509;South Africa;Free State;Middelstuk;;-30.595875;26.62811
9510;South Africa;Free State;Middelvlei;;-30.279468;26.989389
9511;South Africa;Free State;Middelwater;;-29.97592;25.861903
9512;South Africa;Eastern Cape;Middelwater;;-33.080971;25.425601
9513;South Africa;Limpopo;Middelwater;;-23.400497;30.217212
9514;South Africa;Free State;Middendeel;;-29.379348;25.828521
9515;South Africa;Gauteng;Middenerdale;;-26.414051;27.842557
9516;South Africa;KwaZulu Natal;Middlebrook;;-30.558858;29.784497
9517;South Africa;Free State;Middleburg;;-30.056306;26.626188
9518;South Africa;Eastern Cape;Middledrift;;-32.818513;26.988124
9519;South Africa;Eastern Cape;Middlelwater;;-31.17242;25.574924
9520;South Africa;Eastern Cape;Middle Mjika;;-31.414056;28.68426
9521;South Africa;Eastern Cape;Middleplass;;-31.40857;25.876968
9522;South Africa;Eastern Cape;Middleton;;-32.953971;25.813926
9523;South Africa;Western Cape;Middleton;;-34.220302;19.464303
9524;South Africa;KwaZulu Natal;Middle Valley;;-30.056978;29.107624
9525;South Africa;Eastern Cape;Middlewater;;-33.080971;25.425601
9526;South Africa;Gauteng;Mid-Ennerdale;;-26.414051;27.842557
9527;South Africa;KwaZulu Natal;Mid Illovo;;-29.966347;30.516104
9528;South Africa;Eastern Cape;Mid Klipfontein;;-31.924208;25.956915
9529;South Africa;Gauteng;Midrand;;-25.963611;28.137778
9530;South Africa;Eastern Cape;Midros;;-31.504392;25.029277
9531;South Africa;Eastern Cape;Midshaft;;-31.066667;25.716667
9532;South Africa;Free State;Midway;;-29.101989;26.319529
9533;South Africa;Eastern Cape;Mieliefontein;;-30.38617;29.646618
9534;South Africa;Limpopo;Mieliekloof;;-23.767091;30.217258
9535;South Africa;Northern Cape;Mier;;-26.742615;20.028945
9536;South Africa;North West;Migdol;;-26.904136;25.452425
9537;South Africa;Western Cape;Mike;;-33.766667;22.916667
9538;South Africa;Western Cape;Mikes;;-33.766667;22.916667
9539;South Africa;Limpopo;Milaboni;;-22.883333;30.216667
9540;South Africa;Eastern Cape;Milan;;-31.551494;27.328805
9541;South Africa;Eastern Cape;Millard Grange;;-33.933333;25.6
9542;South Africa;Eastern Cape;Miller;;-33.07703;23.918907
9543;South Africa;KwaZulu Natal;Millerton;;-29.916667;30.583333
9544;South Africa;North West;Millvale;;-25.633333;26.916667
9545;South Africa;Eastern Cape;Milner;;-31.22821;26.986436
9546;South Africa;Western Cape;Milnerton;;-33.874573;18.499149
9547;South Africa;Free State;Milton;;-29.05082;26.948781
9548;South Africa;Eastern Cape;Milton;;-33.8182;24.8593
9549;South Africa;Eastern Cape;Milwa;;-32.270444;28.281079
9550;South Africa;Free State;Mimosa Flars;;-29.111379;25.993658
9551;South Africa;Eastern Cape;Mimosa;;-33.73848;24.753956
9552;South Africa;Limpopo;Mimosa;;-24.083333;29.866667
9553;South Africa;North West;Mimosa;;-27.203954;25.329891
9554;South Africa;North West;Mimosa Park Inn;;-26.558469;27.283746
9555;South Africa;North West;Mimosa Park;;-26.883333;27.466667
9556;South Africa;Mpumalanga;Minnaar;;-26.016667;29.1
9557;South Africa;Eastern Cape;Minnehaha;;-33.41918;24.636171
9558;South Africa;North West;Minto;;-27.232639;23.348589
9559;South Africa;North West;Minto No. 2;;-27.232639;23.348589
9560;South Africa;North West;Minto Number Two;;-27.232639;23.348589
9561;South Africa;Limpopo;Miohe;;-22.85252;30.761464
9562;South Africa;Limpopo;Miragoma;;-23.632835;30.590616
9563;South Africa;KwaZulu Natal;Miriam Booth;;-30.12305;30.347299
9564;South Africa;Limpopo;Mirogoma;;-23.632835;30.590616
9565;South Africa;Free State;Misgunsfontein;;-29.586418;26.206118
9566;South Africa;Free State;Misgunst;;-27.594091;26.412592
9567;South Africa;Eastern Cape;Mishini;;-31.912588;28.384233
9568;South Africa;Eastern Cape;Miskraal;;-33.742779;24.710102
9569;South Africa;Limpopo;Mispah;;-24.097498;29.899026
9570;South Africa;Western Cape;Mispah;;-34.210479;18.994253
9571;South Africa;Free State;Mispa;;-29.770966;26.525825
9572;South Africa;Mpumalanga;Mission;;-24.616667;31.083333
9573;South Africa;Limpopo;Mission;;-23.484461;29.375119
9574;South Africa;Eastern Cape;Missionvale;;-33.880067;25.548323
9575;South Africa;Eastern Cape;Mistkraal;;-33.742779;24.710102
9576;South Africa;Eastern Cape;Mistkraal Nedersetting;;-33.743509;24.710426
9577;South Africa;Eastern Cape;Mistymount;;-31.537892;28.933731
9578;South Africa;Western Cape;Mitchells Plain;;-34.053409;18.62365
9579;South Africa;Eastern Cape;Mitford Park;;-33.199106;26.118224
9580;South Africa;Limpopo;Mitxetweni;;-23.15;30.233333
9581;South Africa;Eastern Cape;Mjaliswa;;-31.327273;29.171899
9582;South Africa;Eastern Cape;Mjamkhulu;;-32.466667;28.116667
9583;South Africa;Eastern Cape;Mjamkulu;;-32.466667;28.116667
9584;South Africa;Eastern Cape;Mjanyama;;-31.837746;28.100546
9585;South Africa;Eastern Cape;Mjanyana;;-31.837746;28.100546
9586;South Africa;Eastern Cape;Mjelweni;;-30.862561;29.188982
9587;South Africa;Eastern Cape;Mjika;;-31.414056;28.68426
9588;South Africa;Eastern Cape;Mjikelweni;;-30.756237;28.800987
9589;South Africa;Eastern Cape;Mjiko;;-31.414056;28.68426
9590;South Africa;Eastern Cape;Mjikweni;;-31.205826;28.796581
9591;South Africa;Eastern Cape;Mjila;;-30.857335;29.119274
9592;South Africa;Eastern Cape;Mjilana;;-31.103679;28.993546
9593;South Africa;Eastern Cape;Mjilikazi;;-31.103312;28.992688
9594;South Africa;KwaZulu Natal;Mjindi;;-27.410295;32.150498
9595;South Africa;Eastern Cape;Mjombela;;-31.281644;29.744068
9596;South Africa;Eastern Cape;Mkambati Inrigting;;-31.283333;29.95
9597;South Africa;Eastern Cape;Mkambati;;-31.282356;29.954128
9598;South Africa;Eastern Cape;Mkambeti;;-31.283333;29.95
9599;South Africa;Eastern Cape;Mkamela;;-31.235712;29.810385
9600;South Africa;Eastern Cape;Mkandlwini;;-30.741009;29.685027
9601;South Africa;Eastern Cape;Mkangisa;;-30.678818;29.210957
9602;South Africa;Eastern Cape;Mkangiso;;-31.588016;29.139709
9603;South Africa;Eastern Cape;Mkankomo;;-31.160765;29.832528
9604;South Africa;Eastern Cape;Mkanzi;;-31.663677;27.93237
9605;South Africa;Eastern Cape;Mkanzini;;-31.583707;29.433377
9606;South Africa;Eastern Cape;Mkapusi;;-31.56667;27.125435
9607;South Africa;Eastern Cape;Mkata;;-31.316667;29.383333
9608;South Africa;Eastern Cape;Mkataza;;-32.066667;28.933333
9609;South Africa;Eastern Cape;Mkatazo;;-32.066667;28.933333
9610;South Africa;Eastern Cape;Mkemane;;-30.755845;29.010921
9611;South Africa;Eastern Cape;Mkemani;;-30.672622;29.030136
9612;South Africa;KwaZulu Natal;Mkhiweni;;-28.101604;31.326568
9613;South Africa;KwaZulu Natal;Mkhomazana;;-29.682639;29.662224
9614;South Africa;Eastern Cape;Mkhonqo;;-30.993664;29.101743
9615;South Africa;Eastern Cape;Mkhuhlane;;-30.582519;28.871999
9616;South Africa;KwaZulu Natal;Mkhumbani;;-30.179226;30.508448
9617;South Africa;Mpumalanga;Mkhwanazi;;-26.733333;28.75
9618;South Africa;KwaZulu Natal;Mkobeni;;-29.766667;29.85
9619;South Africa;Eastern Cape;Mkonjana;;-31.961024;27.300806
9620;South Africa;KwaZulu Natal;Mkonjane;;-28.148871;30.578536
9621;South Africa;Eastern Cape;Mkonjane;;-31.961024;27.300806
9622;South Africa;Eastern Cape;Mkuhlu;;-32.316667;28.783333
9623;South Africa;Eastern Cape;Mkunjana;;-31.753566;28.253217
9624;South Africa;KwaZulu Natal;Mkunya;;-30.138879;30.405802
9625;South Africa;Eastern Cape;Mkunyazo;;-30.573003;27.616274
9626;South Africa;KwaZulu Natal;Mkusi;;-27.61641;32.038609
9627;South Africa;KwaZulu Natal;Mkuze Estate;;-27.629027;32.00968
9628;South Africa;KwaZulu Natal;Mkuze;;-27.61641;32.038609
9629;South Africa;KwaZulu Natal;Mkuzi;;-27.61641;32.038609
9630;South Africa;Eastern Cape;Mkwinti;;-31.992942;27.80492
9631;South Africa;Eastern Cape;Mlacu;;-30.841838;29.779457
9632;South Africa;KwaZulu Natal;Mlambangwenya;;-27.181536;32.188724
9633;South Africa;Eastern Cape;Mlambondaba;;-30.734825;29.685686
9634;South Africa;KwaZulu Natal;Mlambongwenya Store;;-27.181536;32.188724
9635;South Africa;Eastern Cape;Mlamlankunzi;;-30.842636;28.359526
9636;South Africa;Eastern Cape;Mlamli;;-30.547165;27.460838
9637;South Africa;Eastern Cape;Mlengana;;-31.544951;29.162782
9638;South Africa;Eastern Cape;Mlengani;;-31.544951;29.162782
9639;South Africa;Eastern Cape;Mlilweni;;-30.719833;28.850642
9640;South Africa;Eastern Cape;Mlobela;;-31.281644;29.744068
9641;South Africa;Eastern Cape;Mlungisi;;-31.416667;27.666667
9642;South Africa;North West;Mmabatho;;-25.85;25.633333
9643;South Africa;Limpopo;Mmadigorong;;-23.631359;29.281388
9644;South Africa;Limpopo;Mmafefe;;-24.194511;30.100746
